label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.30,6.00,0.94,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.50,6.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.30,8.00,0.76,b,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,5.10,12.00,0.76,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.60,12.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,8.10,16.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.30,16.00,0.76,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.50,16.00,0.76,b,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,12.30,16.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,14.10,16.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,15.60,16.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,16.80,16.00,0.76,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,18.30,16.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,19.80,16.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,21.30,16.00,0.76,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,22.50,16.00,0.76,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,23.70,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,25.50,16.00,0.76,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,27.30,16.00,0.76,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,28.80,16.00,0.76,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,30.60,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,31.80,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,33.00,16.00,0.76,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,34.50,16.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,36.30,16.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,37.50,16.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,39.00,16.00,0.76,r,0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,40.50,16.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,42.00,16.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,43.80,16.00,1.06,[],0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,45.00,16.00,0.79,r,0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,46.50,16.00,1.07,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,48.30,16.00,1.07,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,49.51,16.00,0.94,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,51.31,16.00,0.77,r,1
